demanda_id,empresa_id,competencia,tipo_demanda,descricao,status,responsavel_operacional,estagiario_responsavel,data_limite,observacao,concluida_em,concluida_por,percentual_grupo,bloqueada,motivo_bloqueio,atualizado_em
93533,102,2026-05,PUXAR_NF_SAIDA,PUXAR_NF_SAIDA,pendente,,,,,,,0.0,0,,2026-05-31 01:01:48
93534,102,2026-05,COBRAR_HONORARIOS,COBRAR_HONORARIOS,pendente,,,,,,,0.0,0,,2026-05-31 01:01:48
93535,102,2026-05,OUTRA,OUTRA,pendente,,,,,,,0.0,0,,2026-05-31 01:01:48
85786,71,2026-05,EXEC_FOLHA,EXEC_FOLHA,pendente,,,,[Responsável: Vitor],,,0.0,0,,2026-05-31 02:09:27
85787,71,2026-05,ENV_CONTRACHEQUES,ENV_CONTRACHEQUES,pendente,,,,[Responsável: Vitor],,,0.0,0,,2026-05-31 01:04:04
85788,71,2026-05,GUIA_INSS,GUIA_INSS,pendente,,,,[Responsável: Rayana],,,0.0,0,,2026-05-31 14:11:06
85789,71,2026-05,PEDIR_INFOS,PEDIR_INFOS,pendente,,,,,,,0.0,0,,2026-05-31 01:01:35
85790,71,2026-05,APUR_SIMPLES,APUR_SIMPLES,pendente,,,,,,,0.0,0,,2026-05-31 01:01:35
85791,71,2026-05,GUIA_PREF,GUIA_PREF,pendente,,,,,,,0.0,0,,2026-05-31 01:01:35
85792,71,2026-05,REL_DEBITOS,REL_DEBITOS,pendente,,,,,,,0.0,0,,2026-05-31 01:01:35
85793,71,2026-05,PUXAR_NF_SAIDA,PUXAR_NF_SAIDA,pendente,,,,,,,0.0,0,,2026-05-31 01:01:36
45910,62,2026-04,GUIA_MEI,GUIA_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:08
45911,62,2026-04,PEDIR_INFOS,PEDIR_INFOS,concluida,,,,[Responsável: Rayana],,,100.0,0,,2026-05-18 09:14:08
45912,62,2026-04,REL_DEBITOS,REL_DEBITOS,concluida,,,,,,,100.0,0,,2026-05-18 09:47:54
45913,62,2026-04,REL_MEI,REL_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:08
46116,76,2026-04,OUTRA,OUTRA,concluida,,,,,,,100.0,0,,2026-05-31 01:03:30
43746,69,2026-04,OUTRA,OUTRA,concluida,,,,,,,100.0,0,,2026-05-31 01:03:30
45609,69,2026-04,PUXAR_NF_SAIDA,PUXAR_NF_SAIDA,concluida,,,,,,,100.0,0,,2026-05-31 01:02:02
45974,78,2026-04,APUR_SIMPLES,APUR_SIMPLES,concluida,,,,[Responsável: Edivan],,,100.0,0,,2026-05-18 09:14:09
45975,78,2026-04,ENV_CONTRACHEQUES,ENV_CONTRACHEQUES,concluida,,,,,,,100.0,0,,2026-05-18 09:14:09
45976,78,2026-04,ENV_PARC_SIMPLES,ENV_PARC_SIMPLES,concluida,,,,PAR SIMPLES,,,100.0,0,,2026-05-18 09:14:09
45977,78,2026-04,GUIA_FGTS,GUIA_FGTS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:09
45978,78,2026-04,GUIA_INSS,GUIA_INSS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:09
45979,78,2026-04,GUIA_PREF,GUIA_PREF,concluida,,,,PARCELAMENTO,,,100.0,0,,2026-05-18 09:14:10
45980,78,2026-04,PUXAR_NF_SAIDA,PUXAR_NF_SAIDA,concluida,,,,,,,100.0,0,,2026-05-31 01:02:04
45981,78,2026-04,REL_DEBITOS,REL_DEBITOS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:10
46106,78,2026-04,EXEC_FOLHA,EXEC_FOLHA,concluida,,,,[Responsável: Escritório (Vitor)],,,100.0,0,,2026-05-18 09:14:09
46115,78,2026-04,GUIA_FGTS_PARC,GUIA_FGTS_PARC,concluida,,,,,,,100.0,0,,2026-05-18 09:14:10
45951,73,2026-04,APUR_SIMPLES,APUR_SIMPLES,concluida,,,,,,,100.0,0,,2026-05-18 09:14:10
45952,73,2026-04,ENV_CONTRACHEQUES,ENV_CONTRACHEQUES,concluida,,,,,,,100.0,0,,2026-05-18 09:14:10
45953,73,2026-04,GUIA_INSS,GUIA_INSS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:10
45954,73,2026-04,GUIA_PREF,GUIA_PREF,concluida,,,,PAGO! 1/2,,,100.0,0,,2026-05-18 09:14:10
45955,73,2026-04,PUXAR_NF_SAIDA,PUXAR_NF_SAIDA,concluida,,,,,,,100.0,0,,2026-05-31 01:02:02
45956,73,2026-04,REL_DEBITOS,REL_DEBITOS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:10
46117,73,2026-04,EXEC_FOLHA,EXEC_FOLHA,concluida,,,,[Responsável: Escritório (Vitor)],,,100.0,0,,2026-05-18 09:14:10
94824,103,2026-04,GUIA_MEI,GUIA_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:09
94825,103,2026-04,OUTRA,OUTRA,concluida,,,,,,,100.0,0,,2026-05-31 01:03:30
45926,65,2026-04,GUIA_MEI,GUIA_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:09
45927,65,2026-04,PEDIR_INFOS,PEDIR_INFOS,concluida,,,,[Responsável: Rayana],,,100.0,0,,2026-05-18 09:14:09
45928,65,2026-04,REL_DEBITOS,REL_DEBITOS,concluida,,,,,,,100.0,0,,2026-05-18 09:34:24
45929,65,2026-04,REL_MEI,REL_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:09
45914,63,2026-04,GUIA_MEI,GUIA_MEI,concluida,,,,,,,100.0,0,,2026-05-13 08:57:28
45916,63,2026-04,REL_DEBITOS,REL_DEBITOS,concluida,,,,,,,100.0,0,,2026-05-18 09:13:39
45917,63,2026-04,REL_MEI,REL_MEI,concluida,,,,,,,100.0,0,,2026-05-13 11:10:20
59036,49,2026-04,OUTRA,OUTRA,concluida,,,,,,,100.0,0,,2026-05-31 01:03:30
45874,48,2026-04,COBRAR_HONORARIOS,COBRAR_HONORARIOS,concluida,,,,,,,100.0,0,,2026-05-31 01:03:20
45876,48,2026-04,PUXAR_NF_SAIDA,PUXAR_NF_SAIDA,concluida,,,,,,,100.0,0,,2026-05-31 01:02:04
59278,48,2026-04,OUTRA,OUTRA,concluida,,,,,,,100.0,0,,2026-05-31 01:03:30
45988,80,2026-04,ENV_CONTRACHEQUES,ENV_CONTRACHEQUES,concluida,,,,,,,100.0,0,,2026-05-18 09:14:10
45989,80,2026-04,GUIA_FGTS,GUIA_FGTS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:11
45990,80,2026-04,GUIA_INSS,GUIA_INSS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:10
45991,80,2026-04,GUIA_PREF,GUIA_PREF,concluida,,,,NÃO PARCELADO 2026,,,100.0,0,,2026-05-18 09:14:11
45992,80,2026-04,PUXAR_NF_SAIDA,PUXAR_NF_SAIDA,concluida,,,,,,,100.0,0,,2026-05-31 01:02:02
46129,80,2026-04,EXEC_FOLHA,EXEC_FOLHA,concluida,,,,[Responsável: Escritório (Vitor)],,,100.0,0,,2026-05-18 09:14:10
46135,80,2026-04,GUIA_FGTS_PARC,GUIA_FGTS_PARC,concluida,,,,,,,100.0,0,,2026-05-18 09:14:11
75129,80,2026-04,ENV_PARC_SIMPLES,ENV_PARC_SIMPLES,concluida,,,,PAR SIMPLES,,,100.0,0,,2026-05-18 09:14:11
45936,70,2026-04,APUR_SIMPLES,APUR_SIMPLES,concluida,,,,[Responsável: Rayana],,,83.33,0,,2026-05-18 09:14:11
45937,70,2026-04,ENV_PARC_SIMPLES,ENV_PARC_SIMPLES,concluida,,,,PAR SIMPLES,,,83.33,0,,2026-05-18 09:14:11
45938,70,2026-04,GUIA_PREF,GUIA_PREF,pendente,,,,,,,83.33,0,,2026-05-18 09:14:11
45939,70,2026-04,PUXAR_NF_SAIDA,PUXAR_NF_SAIDA,concluida,,,,,,,83.33,0,,2026-05-31 01:02:04
45940,70,2026-04,REL_DEBITOS,REL_DEBITOS,concluida,,,,"COMPROMISSOS MAR/26 58859439000154 (C) 24587847000182 (E)
> 20/12 - 270$ Honorários pago 05/01 ✅
> 20/01 - 270$ Honorários⚠
> 20/02 - 270$ Honorários⚠

> 30/09 - 236$ Par.Elenise 10/12 (ECAC/CNPJ/SISPAR)
> 30/10 - 236$ Par.Elenise 11/12 (ECAC/CNPJ/SISPAR)
> 30/11 - 236$ Par.Elenise 12/12 (ECAC/CNPJ/SISPAR)*
#parcelamento expirado
#débito total = 20.367,37

> 20/12 - 1.198$ Imposto
> 20/01 - 1.600$ Imposto
> 20/02 - 1.741$ Imposto
> 20/02 - ???$ Imposto

> 27/02 - ???$ Parc.Simples*
> 27/02 - ???$ Parc.Simples*
#sistema off

🔰 Honorários 270$ (out25/mar26)
🔰 Chave PIX: 82988299726 Decessars
🔰 Elenise: 70403170443 Mercado@23 (possui outros débitos, mas está sendo reslovido um por um)
🔰 Poral do Contribuinte: 24142860 cC@50131
💰 Alíquota impostos: 5,59% do faturamento",,,83.33,0,,2026-05-18 09:14:11
84026,70,2026-04,PEDIR_INFOS,PEDIR_INFOS,concluida,,,,,,,83.33,0,,2026-05-18 09:14:11
45901,58,2026-04,EMISSAO_NF,EMISSAO_NF,concluida,,,,,,,100.0,0,,2026-05-18 09:14:07
45902,58,2026-04,OUTRA,OUTRA,concluida,,,,,,,100.0,0,,2026-05-18 09:14:07
43821,91,2026-04,OUTRA,OUTRA,concluida,,,,,,,100.0,0,,2026-05-31 01:03:31
89586,91,2026-04,PUXAR_NF_SAIDA,PUXAR_NF_SAIDA,concluida,,,,,,,100.0,0,,2026-05-31 01:02:03
89846,91,2026-04,PEDIR_INFOS,PEDIR_INFOS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:13
89988,91,2026-04,CONS_ICMS_ST,CONS_ICMS_ST,concluida,,,,,,,100.0,0,,2026-05-31 01:01:58
89989,91,2026-04,GUIA_PREF,GUIA_PREF,concluida,,,,NÃO PARCELADO 2026,,,100.0,0,,2026-05-18 09:14:13
89992,91,2026-04,REL_DEBITOS,REL_DEBITOS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:13
90256,91,2026-04,APUR_SIMPLES,APUR_SIMPLES,concluida,,,,,,,100.0,0,,2026-05-18 09:14:13
90257,91,2026-04,GUIA_MEI,GUIA_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:13
90262,91,2026-04,COBRAR_HONORARIOS,COBRAR_HONORARIOS,concluida,,,,,,,100.0,0,,2026-05-31 01:03:20
45918,64,2026-04,APUR_SIMPLES,APUR_SIMPLES,concluida,,,,[Responsável: Edivan],,,100.0,0,,2026-05-18 09:14:08
45919,64,2026-04,CONS_ICMS_ST,CONS_ICMS_ST,concluida,,,,,,,100.0,0,,2026-05-31 01:01:58
45920,64,2026-04,GUIA_MEI,GUIA_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:09
45921,64,2026-04,GUIA_PREF,GUIA_PREF,concluida,,,,NÃO PARCELADO 2026,,,100.0,0,,2026-05-18 09:14:09
45922,64,2026-04,PEDIR_INFOS,PEDIR_INFOS,concluida,,,,[Responsável: Rayana],,,100.0,0,,2026-05-18 09:14:08
45923,64,2026-04,PUXAR_NF_SAIDA,PUXAR_NF_SAIDA,concluida,,,,,,,100.0,0,,2026-05-31 01:02:04
45924,64,2026-04,REL_DEBITOS,REL_DEBITOS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:09
45925,64,2026-04,REL_MEI,REL_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:09
42895,85,2026-04,PEDIR_INFOS,PEDIR_INFOS,concluida,,,,[Responsável: Rayana],,,100.0,0,,2026-05-18 09:14:11
42896,85,2026-04,GUIA_PREF,GUIA_PREF,concluida,,,,CODIGO IMOVEL 187359,,,100.0,0,,2026-05-18 09:14:11
42897,85,2026-04,REL_DEBITOS,REL_DEBITOS,concluida,,,,,,,100.0,0,,2026-05-18 09:34:22
42898,85,2026-04,PUXAR_NF_SAIDA,PUXAR_NF_SAIDA,concluida,,,,,,,100.0,0,,2026-05-18 09:14:11
42899,85,2026-04,PARC_IMPOSTOS,PARC_IMPOSTOS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:11
45993,82,2026-04,APUR_SIMPLES,APUR_SIMPLES,concluida,,,,[Responsável: Edivan],,,100.0,0,,2026-05-18 09:14:12
45994,82,2026-04,GUIA_INSS,GUIA_INSS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:12
45995,82,2026-04,GUIA_PREF,GUIA_PREF,concluida,,,,[Responsável: Edivan],,,100.0,0,,2026-05-18 09:14:12
45996,82,2026-04,PUXAR_NF_SAIDA,PUXAR_NF_SAIDA,concluida,,,,,,,100.0,0,,2026-05-31 01:02:03
46150,82,2026-04,EXEC_FOLHA,EXEC_FOLHA,concluida,,,,,,,100.0,0,,2026-05-18 09:14:11
75148,82,2026-04,ENV_CONTRACHEQUES,ENV_CONTRACHEQUES,concluida,,,,,,,100.0,0,,2026-05-31 01:00:27
81788,82,2026-04,PEDIR_INFOS,PEDIR_INFOS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:12
81644,89,2026-04,PEDIR_INFOS,PEDIR_INFOS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:05
81645,89,2026-04,GUIA_MEI,GUIA_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:05
81646,89,2026-04,ENV_PARC_SIMPLES,ENV_PARC_SIMPLES,concluida,,,,PAR SIMPLES,,,100.0,0,,2026-05-18 09:14:06
81647,89,2026-04,REL_MEI,REL_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:06
81648,89,2026-04,GUIA_PREF,GUIA_PREF,concluida,,,,NÃO PARCELADO MEI-ANTIGO,,,100.0,0,,2026-05-18 09:14:06
45935,68,2026-04,COBRAR_HONORARIOS,COBRAR_HONORARIOS,concluida,,,,,,,100.0,0,,2026-05-11 11:29:50
93623,68,2026-04,OUTRA,OUTRA,concluida,,,,,,,100.0,0,,2026-05-31 01:03:31
43634,81,2026-04,OUTRA,OUTRA,concluida,,,,,,,100.0,0,,2026-05-18 09:14:12
46013,96,2026-04,OUTRA,OUTRA,concluida,,,,,,,100.0,0,,2026-05-31 01:03:30
46014,96,2026-04,PARC_MENSAL,PARC_MENSAL,concluida,,,,,,,100.0,0,,2026-05-31 01:03:26
45893,56,2026-04,GUIA_MEI,GUIA_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:08
45894,56,2026-04,PEDIR_INFOS,PEDIR_INFOS,concluida,,,,[Responsável: Rayana],,,100.0,0,,2026-05-18 09:14:08
45895,56,2026-04,REL_DEBITOS,REL_DEBITOS,concluida,,,,,,,100.0,0,,2026-05-18 09:53:56
45896,56,2026-04,REL_MEI,REL_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:08
80571,98,2026-04,PEDIR_INFOS,PEDIR_INFOS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:09
80572,98,2026-04,GUIA_MEI,GUIA_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:09
84834,101,2026-04,OUTRA,OUTRA,concluida,,,,,,,100.0,0,,2026-05-31 01:03:30
46158,74,2026-04,OUTRA,OUTRA,concluida,,,,,,,100.0,0,,2026-05-11 11:27:52
46163,86,2026-04,OUTRA,OUTRA,concluida,,,,,,,100.0,0,,2026-05-07 15:08:10
53475,97,2026-04,PUXAR_NF_SAIDA,PUXAR_NF_SAIDA,concluida,,,,,,,85.71,0,,2026-05-31 01:02:03
53478,97,2026-04,PEDIR_INFOS,PEDIR_INFOS,concluida,,,,[Responsável: Rayana],,,85.71,0,,2026-05-18 09:14:12
53479,97,2026-04,APUR_SIMPLES,APUR_SIMPLES,concluida,,,,[Responsável: Rayana],,,85.71,0,,2026-05-18 09:14:12
53480,97,2026-04,GUIA_PREF,GUIA_PREF,concluida,,,,NÃO PARCELADO 2026,,,85.71,0,,2026-05-18 09:14:12
53481,97,2026-04,REL_DEBITOS,REL_DEBITOS,concluida,,,,,,,85.71,0,,2026-05-18 09:14:12
53483,97,2026-04,EMISSAO_NF,EMISSAO_NF,pendente,,,,,,,85.71,0,,2026-05-18 09:14:12
53484,97,2026-04,COBRAR_HONORARIOS,COBRAR_HONORARIOS,concluida,,,,,,,85.71,0,,2026-05-31 01:03:20
45885,53,2026-04,GUIA_MEI,GUIA_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:08
45886,53,2026-04,REL_MEI,REL_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:08
82109,53,2026-04,PEDIR_INFOS,PEDIR_INFOS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:08
93609,53,2026-04,OUTRA,OUTRA,concluida,,,,,,,100.0,0,,2026-05-31 01:03:30
43328,83,2026-04,PUXAR_NF_SAIDA,PUXAR_NF_SAIDA,concluida,,,,,,,100.0,0,,2026-05-18 09:14:12
43329,83,2026-04,COBRAR_HONORARIOS,COBRAR_HONORARIOS,concluida,,,,,,,100.0,0,,2026-05-11 11:27:14
93705,83,2026-04,OUTRA,OUTRA,concluida,,,,,,,100.0,0,,2026-05-31 01:03:30
46008,93,2026-04,ENV_PARC_SIMPLES,ENV_PARC_SIMPLES,concluida,,,,PAR MEI,,,100.0,0,,2026-05-18 09:14:14
96295,93,2026-04,PUXAR_NF_SAIDA,PUXAR_NF_SAIDA,concluida,,,,,,,100.0,0,,2026-05-31 01:02:03
46011,95,2026-04,OUTRA,OUTRA,concluida,,,,,,,100.0,0,,2026-05-31 01:03:31
46012,95,2026-04,PUXAR_NF_SAIDA,PUXAR_NF_SAIDA,concluida,,,,,,,100.0,0,,2026-05-31 01:02:03
45864,46,2026-04,GUIA_MEI,GUIA_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:08
45865,46,2026-04,PEDIR_INFOS,PEDIR_INFOS,concluida,,,,[Responsável: Rayana],,,100.0,0,,2026-05-18 09:14:08
45866,46,2026-04,REL_DEBITOS,REL_DEBITOS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:08
45867,46,2026-04,REL_MEI,REL_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:08
45903,59,2026-04,COBRAR_HONORARIOS,COBRAR_HONORARIOS,concluida,,,,,,,100.0,0,,2026-05-11 11:27:28
45904,59,2026-04,OUTRA,OUTRA,concluida,,,,,,,100.0,0,,2026-05-18 09:14:07
43171,52,2026-04,GUIA_MEI,GUIA_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:07
45930,67,2026-04,ENV_PARC_SIMPLES,ENV_PARC_SIMPLES,concluida,,,,PAR MEI,,,100.0,0,,2026-05-18 09:14:06
45931,67,2026-04,GUIA_MEI,GUIA_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:06
45933,67,2026-04,REL_DEBITOS,REL_DEBITOS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:06
45934,67,2026-04,REL_MEI,REL_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:06
45114,77,2026-04,EXEC_FOLHA,EXEC_FOLHA,concluida,,,,[Responsável: Escritório (Vitor)],,,100.0,0,,2026-05-18 09:14:12
45115,77,2026-04,ENV_CONTRACHEQUES,ENV_CONTRACHEQUES,concluida,,,,,,,100.0,0,,2026-05-18 09:14:12
45116,77,2026-04,GUIA_INSS,GUIA_INSS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:12
45117,77,2026-04,GUIA_FGTS,GUIA_FGTS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:13
45118,77,2026-04,PEDIR_INFOS,PEDIR_INFOS,concluida,,,,[Responsável: Rayana],,,100.0,0,,2026-05-06 17:28:33
45119,77,2026-04,APUR_ISS,APUR_ISS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:13
45120,77,2026-04,ENV_PARC_SIMPLES,ENV_PARC_SIMPLES,concluida,,,,[Responsável: Escritório (Vitor)],,,100.0,0,,2026-05-18 09:14:13
45121,77,2026-04,GUIA_PREF,GUIA_PREF,concluida,,,,,,,100.0,0,,2026-05-31 01:00:32
45122,77,2026-04,REL_DEBITOS,REL_DEBITOS,concluida,,,,,,,100.0,0,,2026-05-18 09:54:00
45123,77,2026-04,PUXAR_NF_SAIDA,PUXAR_NF_SAIDA,concluida,,,,,,,100.0,0,,2026-05-31 01:02:04
45124,77,2026-04,COBRAR_HONORARIOS,COBRAR_HONORARIOS,concluida,,,,,,,100.0,0,,2026-05-31 01:03:20
45125,77,2026-04,PARC_MENSAL,PARC_MENSAL,concluida,,,,,,,100.0,0,,2026-05-31 01:03:26
45126,77,2026-04,PARC_IMPOSTOS,PARC_IMPOSTOS,concluida,,,,,,,100.0,0,,2026-05-31 01:03:26
82088,99,2026-04,PEDIR_INFOS,PEDIR_INFOS,concluida,,,,,,,100.0,0,,2026-05-07 15:34:19
82089,99,2026-04,OUTRA,OUTRA,concluida,,,,,,,100.0,0,,2026-05-31 01:03:31
45887,54,2026-04,OUTRA,OUTRA,concluida,,,,,,,100.0,0,,2026-05-31 01:03:31
45888,54,2026-04,REL_MEI,REL_MEI,concluida,,,,,,,100.0,0,,2026-05-07 14:39:25
45889,55,2026-04,GUIA_MEI,GUIA_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:06
45890,55,2026-04,PEDIR_INFOS,PEDIR_INFOS,concluida,,,,[Responsável: Rayana],,,100.0,0,,2026-05-18 09:14:06
45891,55,2026-04,REL_DEBITOS,REL_DEBITOS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:06
45892,55,2026-04,REL_MEI,REL_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:06
83682,100,2026-04,PEDIR_INFOS,PEDIR_INFOS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:13
83683,100,2026-04,PUXAR_NF_SAIDA,PUXAR_NF_SAIDA,concluida,,,,,,,100.0,0,,2026-05-31 01:02:03
83684,100,2026-04,OUTRA,OUTRA,concluida,,,,,,,100.0,0,,2026-05-31 01:03:30
45906,61,2026-04,GUIA_MEI,GUIA_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:09
45907,61,2026-04,PEDIR_INFOS,PEDIR_INFOS,concluida,,,,[Responsável: Rayana],,,100.0,0,,2026-05-18 09:14:09
45908,61,2026-04,REL_DEBITOS,REL_DEBITOS,concluida,,,,,,,100.0,0,,2026-05-18 09:44:58
45909,61,2026-04,REL_MEI,REL_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:09
45868,47,2026-04,ENV_CONTRACHEQUES,ENV_CONTRACHEQUES,concluida,,,,,,,100.0,0,,2026-05-18 09:14:06
45869,47,2026-04,GUIA_INSS,GUIA_INSS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:06
45870,47,2026-04,GUIA_MEI,GUIA_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:06
45871,47,2026-04,PEDIR_INFOS,PEDIR_INFOS,concluida,,,,[Responsável: Rayana],,,100.0,0,,2026-05-18 09:14:06
45872,47,2026-04,REL_DEBITOS,REL_DEBITOS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:06
45873,47,2026-04,REL_MEI,REL_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:06
46033,47,2026-04,EXEC_FOLHA,EXEC_FOLHA,concluida,,,,[Responsável: Escritório (Vitor)],,,100.0,0,,2026-05-18 09:14:06
45860,44,2026-04,OUTRA,OUTRA,concluida,,,,,,,100.0,0,,2026-05-18 09:14:06
45861,44,2026-04,REL_MEI,REL_MEI,concluida,,,,,,,100.0,0,,2026-05-07 14:40:01
46009,94,2026-04,APUR_SIMPLES,APUR_SIMPLES,concluida,,,,[Responsável: Rayana],,,90.0,0,,2026-05-18 09:14:14
46010,94,2026-04,PUXAR_NF_SAIDA,PUXAR_NF_SAIDA,concluida,,,,,,,90.0,0,,2026-05-31 01:02:04
69212,94,2026-04,EXEC_FOLHA,EXEC_FOLHA,concluida,,,,[Responsável: Escritório (Vitor)],,,90.0,0,,2026-05-18 09:14:13
69213,94,2026-04,ENV_CONTRACHEQUES,ENV_CONTRACHEQUES,concluida,,,,,,,90.0,0,,2026-05-18 09:14:13
69214,94,2026-04,GUIA_INSS,GUIA_INSS,concluida,,,,,,,90.0,0,,2026-05-18 09:14:14
86089,94,2026-04,PEDIR_INFOS,PEDIR_INFOS,concluida,,,,,,,90.0,0,,2026-05-18 09:14:14
87248,94,2026-04,GUIA_PREF,GUIA_PREF,pendente,,,,,,,90.0,0,,2026-05-18 09:14:14
87249,94,2026-04,REL_DEBITOS,REL_DEBITOS,concluida,,,,,,,90.0,0,,2026-05-18 09:14:14
87250,94,2026-04,CONS_ICMS_ST,CONS_ICMS_ST,concluida,,,,,,,90.0,0,,2026-05-31 01:01:58
87252,94,2026-04,COBRAR_HONORARIOS,COBRAR_HONORARIOS,concluida,,,,,,,90.0,0,,2026-05-31 01:03:20
45957,75,2026-04,APUR_SIMPLES,APUR_SIMPLES,concluida,,,,,,,100.0,0,,2026-05-18 09:14:10
45958,75,2026-04,GUIA_PREF,GUIA_PREF,concluida,,,,PAGO! 1/2,,,100.0,0,,2026-05-18 09:14:10
45959,75,2026-04,PEDIR_INFOS,PEDIR_INFOS,concluida,,,,[Responsável: Rayana],,,100.0,0,,2026-05-18 09:14:10
45960,75,2026-04,PUXAR_NF_SAIDA,PUXAR_NF_SAIDA,concluida,,,,,,,100.0,0,,2026-05-31 01:02:02
45961,75,2026-04,REL_DEBITOS,REL_DEBITOS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:10
69147,75,2026-04,EXEC_FOLHA,EXEC_FOLHA,concluida,,,,[Responsável: Escritório (Vitor)],,,100.0,0,,2026-05-18 09:14:10
69148,75,2026-04,ENV_CONTRACHEQUES,ENV_CONTRACHEQUES,concluida,,,,,,,100.0,0,,2026-05-18 09:14:10
69149,75,2026-04,GUIA_INSS,GUIA_INSS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:10
69150,75,2026-04,GUIA_FGTS,GUIA_FGTS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:10
75121,75,2026-04,ENV_PARC_SIMPLES,ENV_PARC_SIMPLES,concluida,,,,PAR SIMPLES,,,100.0,0,,2026-05-18 09:14:10
45877,50,2026-04,GUIA_MEI,GUIA_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:07
45878,50,2026-04,PEDIR_INFOS,PEDIR_INFOS,concluida,,,,[Responsável: Rayana],,,100.0,0,,2026-05-18 09:14:07
45879,50,2026-04,REL_DEBITOS,REL_DEBITOS,concluida,,,,,,,100.0,0,,2026-05-18 09:50:44
45880,50,2026-04,REL_MEI,REL_MEI,concluida,,,,,,,100.0,0,,2026-05-18 09:14:07
75058,50,2026-04,GUIA_PREF,GUIA_PREF,concluida,,,,,,,100.0,0,,2026-05-13 11:23:24
45982,79,2026-04,APUR_SIMPLES,APUR_SIMPLES,concluida,,,,[Responsável: Rayana],,,100.0,0,,2026-05-18 09:14:07
45983,79,2026-04,ENV_CONTRACHEQUES,ENV_CONTRACHEQUES,concluida,,,,,,,100.0,0,,2026-05-18 09:14:07
45984,79,2026-04,GUIA_INSS,GUIA_INSS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:07
45985,79,2026-04,GUIA_PREF,GUIA_PREF,concluida,,,,PAGO! 1/2,,,100.0,0,,2026-05-18 09:14:07
45986,79,2026-04,PUXAR_NF_SAIDA,PUXAR_NF_SAIDA,concluida,,,,,,,100.0,0,,2026-05-31 01:02:03
45987,79,2026-04,REL_DEBITOS,REL_DEBITOS,concluida,,,,,,,100.0,0,,2026-05-18 09:14:07
46056,79,2026-04,EXEC_FOLHA,EXEC_FOLHA,concluida,,,,[Responsável: Escritório (Vitor)],,,100.0,0,,2026-05-18 09:14:07
